GEO_ID,Geographic Area Name,Count Total population,Count Total housing units,Count Occupied housing units,Count Vacant housing units,Count Owner-occupied housing units,Percent Total housing units,Percent Occupied housing units,Percent Vacant housing units,Percent!!HOUSING TENURE!!Occupied housing units,Percen Owner-occupied housing units among Occupied housing units,Percent Renter-occupied housing units among Occupied housing units
US51019,"Bedford County, Virginia",79462,37249,32486,4763,26254,100,87.2,12.8,100,80.8,19.2
US51021,"Bland County, Virginia",6270,3200,2505,695,2070,100,78.3,21.7,100,82.6,17.4
US51023,"Botetourt County, Virginia",33596,14888,13498,1390,11452,100,90.7,9.3,100,84.8,15.2
US51025,"Brunswick County, Virginia",15849,7893,6191,1702,4432,100,78.4,21.6,100,71.6,28.4
US51027,"Buchanan County, Virginia",20355,10323,8483,1840,6653,100,82.2,17.8,100,78.4,21.6
US51029,"Buckingham County, Virginia",16824,7133,5991,1142,4419,100,84,16,100,73.8,26.2
US51031,"Campbell County, Virginia",55696,25060,22955,2105,16565,100,91.6,8.4,100,72.2,27.8
US51033,"Caroline County, Virginia",30887,12415,11446,969,9275,100,92.2,7.8,100,81,19
US51035,"Carroll County, Virginia",29155,16579,12744,3835,9825,100,76.9,23.1,100,77.1,22.9
US51036,"Charles City County, Virginia",6773,3245,2966,279,2418,100,91.4,8.6,100,81.5,18.5
US51037,"Charlotte County, Virginia",11529,5956,4899,1057,3552,100,82.3,17.7,100,72.5,27.5
US51041,"Chesterfield County, Virginia",364548,138691,133482,5209,100428,100,96.2,3.8,100,75.2,24.8
US51043,"Clarke County, Virginia",14783,6371,5847,524,4521,100,91.8,8.2,100,77.3,22.7
US51045,"Craig County, Virginia",4892,2584,2111,473,1722,100,81.7,18.3,100,81.6,18.4
US51047,"Culpeper County, Virginia",52552,19185,18181,1004,13243,100,94.8,5.2,100,72.8,27.2
US51049,"Cumberland County, Virginia",9675,4636,4041,595,2966,100,87.2,12.8,100,73.4,26.6
US51051,"Dickenson County, Virginia",14124,7344,6054,1290,4686,100,82.4,17.6,100,77.4,22.6
US51053,"Dinwiddie County, Virginia",27947,11803,10925,878,8323,100,92.6,7.4,100,76.2,23.8
US51057,"Essex County, Virginia",10599,5742,4572,1170,3239,100,79.6,20.4,100,70.8,29.2
US51059,"Fairfax County, Virginia",1150309,427149,411055,16094,269913,100,96.2,3.8,100,65.7,34.3
US51061,"Fauquier County, Virginia",72972,28249,26400,1849,21048,100,93.5,6.5,100,79.7,20.3
US51063,"Floyd County, Virginia",15476,7924,6639,1285,5222,100,83.8,16.2,100,78.7,21.3
US51065,"Fluvanna County, Virginia",27249,11127,10280,847,8757,100,92.4,7.6,100,85.2,14.8
US51067,"Franklin County, Virginia",54477,28131,22683,5448,17775,100,80.6,19.4,100,78.4,21.6
US51069,"Frederick County, Virginia",91419,35827,34073,1754,26835,100,95.1,4.9,100,78.8,21.2
US51071,"Giles County, Virginia",16787,8285,7107,1178,5236,100,85.8,14.2,100,73.7,26.3
US51073,"Gloucester County, Virginia",38711,17049,15484,1565,12360,100,90.8,9.2,100,79.8,20.2
US51075,"Goochland County, Virginia",24727,10550,9780,770,8143,100,92.7,7.3,100,83.3,16.7
US51077,"Grayson County, Virginia",15333,8924,6512,2412,5049,100,73,27,100,77.5,22.5
US51079,"Greene County, Virginia",20552,8464,7760,704,6071,100,91.7,8.3,100,78.2,21.8
US51081,"Greensville County, Virginia",11391,4001,3442,559,2409,100,86,14,100,70,30
US51083,"Halifax County, Virginia",34022,17275,14698,2577,10408,100,85.1,14.9,100,70.8,29.2
US51085,"Hanover County, Virginia",109979,43184,41417,1767,33949,100,95.9,4.1,100,82,18
US51087,"Henrico County, Virginia",334389,140739,134234,6505,84159,100,95.4,4.6,100,62.7,37.3
US51089,"Henry County, Virginia",50948,25422,22199,3223,15991,100,87.3,12.7,100,72,28
US51091,"Highland County, Virginia",2232,1787,1063,724,883,100,59.5,40.5,100,83.1,16.9
US51093,"Isle of Wight County, Virginia",38606,16441,15268,1173,12054,100,92.9,7.1,100,78.9,21.1
US51095,"James City County, Virginia",78254,33993,31627,2366,23923,100,93,7,100,75.6,24.4
US51097,"King and Queen County, Virginia",6608,3454,2884,570,2295,100,83.5,16.5,100,79.6,20.4
US51099,"King George County, Virginia",26723,10322,9548,774,7217,100,92.5,7.5,100,75.6,24.4
US51101,"King William County, Virginia",17810,7402,6914,488,5732,100,93.4,6.6,100,82.9,17.1
US51103,"Lancaster County, Virginia",10919,7448,5211,2237,4005,100,70,30,100,76.9,23.1
US51105,"Lee County, Virginia",22173,10835,9067,1768,6485,100,83.7,16.3,100,71.5,28.5
US51107,"Loudoun County, Virginia",420959,142074,137442,4632,105060,100,96.7,3.3,100,76.4,23.6
US51109,"Louisa County, Virginia",37596,17489,14921,2568,11983,100,85.3,14.7,100,80.3,19.7
US51111,"Lunenburg County, Virginia",11936,5868,4758,1110,3426,100,81.1,18.9,100,72,28
US51113,"Madison County, Virginia",13837,6051,5317,734,4106,100,87.9,12.1,100,77.2,22.8
US51115,"Mathews County, Virginia",8533,5455,3762,1693,3173,100,69,31,100,84.3,15.7
US51117,"Mecklenburg County, Virginia",30319,19004,13236,5768,9299,100,69.6,30.4,100,70.3,29.7
US51119,"Middlesex County, Virginia",10625,7100,4751,2349,3825,100,66.9,33.1,100,80.5,19.5
US51121,"Montgomery County, Virginia",99721,41134,38026,3108,19613,100,92.4,7.6,100,51.6,48.4
US51125,"Nelson County, Virginia",14775,9871,6466,3405,5088,100,65.5,34.5,100,78.7,21.3
US51127,"New Kent County, Virginia",22945,9059,8580,479,7615,100,94.7,5.3,100,88.8,11.2
US51131,"Northampton County, Virginia",12282,7373,5457,1916,3698,100,74,26,100,67.8,32.2
US51133,"Northumberland County, Virginia",11839,8947,5573,3374,4703,100,62.3,37.7,100,84.4,15.6
US51135,"Nottoway County, Virginia",15642,6629,5645,984,3579,100,85.2,14.8,100,63.4,36.6
US51137,"Orange County, Virginia",36254,15671,14190,1481,11081,100,90.5,9.5,100,78.1,21.9
US51139,"Page County, Virginia",23709,11751,9866,1885,7081,100,84,16,100,71.8,28.2
US51141,"Patrick County, Virginia",17608,9994,7839,2155,6008,100,78.4,21.6,100,76.6,23.4
US51143,"Pittsylvania County, Virginia",60501,29369,25315,4054,19189,100,86.2,13.8,100,75.8,24.2
US51145,"Powhatan County, Virginia",30333,11591,11055,536,9915,100,95.4,4.6,100,89.7,10.3
US51147,"Prince Edward County, Virginia",21849,9087,7662,1425,4877,100,84.3,15.7,100,63.7,36.3
US51149,"Prince George County, Virginia",43010,13378,12579,799,8739,100,94,6,100,69.5,30.5
